organization_id,name,location,latitude,longitude,industry_id,description,siret
12636,42 Consulting,,,,16,"42 Consulting est une société de conseil en technologies et systèmes d’information, spécialisée dans le domaine de la finance, des médias et du digital.

Depuis 2006, au fil de nombreux projets réalisés pour nos clients grands comptes, nous avons construit une expertise pointue dans le domaine du conseil en technologies.

Cette expertise, à la fois métier, technologique et méthodologique, permet à 42 Consulting d’assurer sa mission :  livrer, pour chaque projet, des solutions opérationnelles, efficaces et innovantes qui répondent aux problématiques et aux besoins des clients.

Le « delivery » est donc au cœur de l’approche de 42 Consulting, qui propose des dispositifs sur-mesure permettant à ses clients de réussir leur transition numérique.
",
12646,Domos Kit,,,,17,"Nous sommes Domos Kit (depuis toujours) et nous facilitons la réalisation des démarches administratives et contractuelles. Juste ça, c’est tout. Rien d’autre, et c'est déjà beaucoup. Pas de publicité, pas de frais supplémentaires, Domos Kit existe pour aider les particuliers à y voir plus clair dans un monde trop administratif.",
12648,Dynvibe,,,,19,"Experte dans le domaine de la ""Social Media Intelligence"", la société DYNVIBE créée en Australie en 2009 et aujourd’hui installée à Bordeaux, recherche un Ingénieur Développeur PHP (H/F) pour renforcer son département technique et participer au développement de ses solutions de veille internationales sur les médias sociaux. 
À la pointe de l’innovation, les plateformes DYNVIBE permettent le recueil et l'analyse automatisée des contenus présents sur les réseaux sociaux et traitent quotidiennement des millions de données collectées dans + 100 pays. DYNVIBE compte ainsi parmi les leaders de la veille stratégique digitale et accompagne de grands groupes internationaux comme WALT DISNEY, L’OREAL, DIOR, ZARA, GROUPE SEB, ISPOS, MICROSOFT, FOX STUDIOS, LA REDOUTE, ...
",
12649,ORNIKAR,,,,17,"Ornikar est une entreprise innovante dont l’ambition est de dépoussiérer le modèle de l’auto-école traditionnelle en faisant rimer permis de conduire avec plaisir. Au programme, une offre pour obtenir son permis de conduire radicalement moins chère, plus flexible et un enseignement de la conduite de meilleure qualité. En bref, une auto-école en ligne plus en phase avec la demande des générations actuelles et futures.
Leader de l’éducation routière en France, ils sont la première auto-école du pays en nombre d’élèves. Ils s’appuient sur un réseau d’enseignants de la conduite indépendants qui sont mis en relation avec les candidats via un système de plateforme. La startup cherche sans cesse à améliorer ses produits technologiques pour permettre à un maximum de jeunes français, et demain à des jeunes européens, d’obtenir leur permis de conduire dans les meilleures conditions.",79935188700044
12657,TLTI,,,,16,"Structure à taille humaine : Flexibilité, Adaptabilité, Agilité, ….
Capacité à accompagner ses clients ou ses partenaires à l'ensemble des projets informatiques aussi bien en Conseil, Etude, Développement, Intégration, Qualification, Test et Recette …",
12660,Infopro Digital,,,,19,"Infopro Digital est un groupe leader d’information et de services professionnels en Europe (2 700 collaborateurs, 360 M€ de CA, 20% de croissance annuelle).
Nous couvrons plusieurs univers clés de l’économie : la distribution, le BTP, l’automobile, l’industrie, l’assurance et la finance et le secteur public.

Infopro Digital a pour vocation d’offrir des services et des produits pluri médias (logiciels, salons, magazines, bases de données, sites web, formations, édition, événements…) à ces communautés professionnelles dans l’objectif de :
• Faire croître leur activité commerciale en générant de nouvelles opportunités d’affaires
• Leur permettre d’opérer plus rapidement et plus efficacement leurs métiers en leur donnant l’information et les outils nécessaires

La stratégie du Groupe est orientée vers le développement de marques fortes, l’innovation et la transformation digitale. Pour atteindre nos objectifs, nous recherchons les talents qui contribueront à réussir cette belle aventure !",
12661,GiSmartware,,,,5,"GiSmartware est une entreprise d’édition de logiciels, spécialiste des Systèmes d’Information Géographique (SIG).
Nos clients sont des industriels, des collectivités publiques, des entreprises de maintenance, des syndicats, des opérateurs réseaux,… Pour eux, nous développons des logiciels cartographiques innovants, ajustés à leurs divers métiers, qui les aident à représenter, connaître, maintenir et exploiter ces réseaux et leurs infrastructures.

Grâce à notre présence depuis plus de vingt-cinq ans auprès d’industriels et de collectivités, nous avons acquis une solide expertise dans les différents métiers de nos clients, en particulier dans les domaines des télécoms, de l’énergie, de l’eau et de la gestion de la Ville Intelligente, dite « Smart City ».

Notre valeur-ajoutée ? Nous aidons nos clients à simplifier et moderniser les processus de connaissance et d’exploitation de leurs réseaux techniques et de leurs patrimoines urbains. Nous accompagnons les villes et les collectivités dans le développement de nouvelles solutions de fonctionnement, pour une gestion intelligente de leurs patrimoines.
Parce que l’avenir est à l’innovation et à la simplification, notre entreprise investit chaque année près de 20% de son Chiffre d’Affaires en Recherche et Développement.",
12662,Human Ressource,,,,20,"Notre Cabinet de recrutement met un point d'honneur à vous proposer des opportunités en adéquation à la fois, avec vos compétences, avec vos valeurs et avec vos motivations. Nous sommes à votre écoute et notre objectif est de répondre à vos besoins d'évolution de carrière. Notre devise est de mettre en relation des recruteurs ayant des objectifs professionnels précis avec leurs futurs collaborateurs, peut être vous.",
12665,SCT,,,,24,"Opérateur en télécommunication Leader français sur le marché du B to B et de la fourniture d'équipement télécom, CLOUD ECO est devenu en quelques années un acteur incontournable du secteur. Avec plus de 22 000 clients, nous sommes présents et reconnus sur le marché des TPE, PME, PMI, et Professions Libérales pour notre réactivité et notre proximité grâce aux 20 agences implantées sur le territoire.",
12666,Zeplug,,,,1,"Zeplug est une start-up française qui offre des solutions de recharge innovantes pour véhicules électriques et hybrides rechargeables.

La gamme de services Zeplug permet de répondre à tout type de besoin :

> Particulier en copropriété ? C’est l’innovation principale de Zeplug qui fournit une solution de recharge à coût ZERO pour la copropriété. Aujourd’hui, cette solution est plébiscitée par les assemblées générales qui la valident à plus de 97% des voix !

> Particulier en pavillon ? Zeplug installe aussi une borne de recharge adaptée au profil de consommation du client et assure la maintenance de l’installation.

> Société ayant une flotte de véhicules électriques ou souhaitant proposer des solutions de recharge à ses collaborateurs ? Zeplug propose des services spécifiquement adaptés aux besoins des entreprises, avec notamment une solution de suivi individualisé de la consommation d’électricité.

Grâce à son concept innovant, Zeplug est un accélérateur du développement des véhicules électriques et hybrides rechargeables en zone urbaine. Zeplug est aujourd’hui en fort développement grâce à son offre unique qui séduit les plus grands constructeurs automobiles, les copropriétés et les entreprises, à la recherche d’une solution simple pour que la recharge ne soit plus une contrainte.",
12667,Cabinet ECD,,,,9,"Cabinet ECD, cabinet d’expertise comptable et DAF externe pour les startups recherche un collaborateur comptable pour soutenir son développement ! 

Envie d'autonomie dans ton organisation et d'un poste orienté vers un métier d’avenir ? 
",
12668,DoudouCare,,,,21,"DoudouCare est une jeune entreprise innovante sur le marché de la e-santé. Il s’agit d’une plateforme de téléconseil santé qui permet de répondre à toutes les questions des parents en les mettant en relation avec des professionnels de santé 7j/7. 

La fondatrice: Fort d’une expérience de 10 ans en Marketing et Communication en France et à l’étranger, Fanny entourée de professionnels de santé a lancé DoudouCare en Septembre 2016. 

L’objectif: disrupter l’accompagnement à la parentalité pour répondre avec agilité et réactivité aux besoins des parents.",
12669,Whoomies,,,,17,"Whoomies est première application de matching dédiée à la colocation.
A la façon d'un Tinder, les utilisateurs peuvent matcher en fonction de leurs centres d'intérêts et leurs modes de vie, et trouver directement sur l'app l'appartement qu'il leur faut ! 

Après avoir été lancée à Paris et Londres, Whoomies vise la France entière dès la rentrée 2018 et a besoin de supers stagiaires !",
12670,Belfort Finance,,,,6,"Notre cabinet de conseil en gestion de patrimoine indépendant recherche dans le cadre de son développement 5 consultants spécialisés dans la gestion de patrimoine souhaitant s’épanouir et progresser dans une entreprise à taille humaine.

Le cabinet Belfort Finance est expert dans la création et l’optimisation du patrimoine des particuliers, et professionnels. Retraite, Défiscalisation, Optimisation des placements financiers, Protection de la famille sont autant de sujet traités au quotidien par notre cabinet. 

L’indépendance est l’ADN de notre cabinet, elle est garante de notre objectivité dans l’accompagnement de nos clients. Nous ne travaillons pas pour un organisme en particulier mais pour notre employeur : notre client. 

Si vous avez le goût du challenge, que le travail, la liberté d’action et l’esprit d’équipe sont dans vos valeurs, vous trouverez au sein de notre cabinet de véritables outils pour réussir et obtenir une véritable reconnaissance de votre travail par vos clients. 
",
